1000|0.0002090|53.0568|170.2045|20.0|18.0| Starlink_1
1000|0.0002090|54.0568|170.2045|40.0|18.0| Starlink_2
1000|0.0002090|55.0568|170.2045|60.0|18.0| Starlink_3
1000|0.0002090|56.0568|170.2045|80.0|18.0| Starlink_4
1000|0.0002090|57.0568|170.2045|100.0|18.0| Starlink_5
1000|0.0002090|58.0568|170.2045|120.0|18.0| Starlink_6
1000|0.0002090|59.0568|170.2045|140.0|18.0| Starlink_7
1000|0.0002090|60.0568|170.2045|160.0|18.0| Starlink_8
1000|0.0001743|57.0563|170.2825|180.5531|276.5656| Starlink_9
1000|0.0001941|58.0571|170.6561|200.8557|64.6129| Starlink_10
1000|0.0001913|59.0557|170.9598|220.6144|6.0845| Starlink_11
1000|0.0001458|60.0559|170.9433|240.2456|18.1352| Starlink_12
1000|0.0002047|61.0547|170.9433|260.1118|32.9456| Starlink_13
