1000|0.0002090|56.0568|0|0|18.0| Starlink_2
1000|0.0002090|146.0568|0|45|18.0| Starlink_3
1000|0.0002090|56.0568|0|90|18.0| Starlink_4
1000|0.0002090|146.0568|0|135|18.0| Starlink_5
1000|0.0002090|56.0568|45|0|18.0| Starlink_6
1000|0.0002090|146.0568|45|45|18.0| Starlink_7
1000|0.0002090|56.0568|45|90|18.0| Starlink_8
1000|0.0002090|146.0568|45|135|18.0| Starlink_9
1000|0.0002090|56.0568|90|0|18.0| Starlink_10
1000|0.0002090|146.0568|90|45|18.0| Starlink_11
1000|0.0002090|56.0568|90|90|18.0| Starlink_12
1000|0.0002090|146.0568|90|135|18.0| Starlink_13
1000|0.0002090|56.0568|135|0|18.0| Starlink_14
1000|0.0002090|146.0568|135|45|18.0| Starlink_15
1000|0.0002090|56.0568|135|90|18.0| Starlink_16
1000|0.0002090|146.0568|135|135|18.0| Starlink_17
